file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
id	Indonesian	0.5148441044666175	0.3912017031385038	0.7797254074843368	1490	0	0.5148441044666175
ja	Japanese	0.41447309859885406	0.3934433300227529	0.7373153399859035	81271	0	0.41447309859885406
zh	Chinese	0.4213435024219211	0.26395430772529005	0.7101902354783559	24325	0	0.4213435024219211
en	English	0.48898021524493795	0.6350228467071367	0.7748572831793049	4923	0	0.48898021524493795
es	Spanish	0.4377695862313565	0.298462624932867	0.826387502112548	1400	0	0.4377695862313565
