file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing	r	r_p	rho	rho_p	tau	tau_p
id	Indonesian	0.6544798894240291	0.4295629759800077	0.9706182462531279	1490	0	0.6544798894240291	0.6544798894240296	6.420801099665466e-183	0.4638384326397285	2.9841002931920865e-158	0.6508969130655126	2.772358225674272e-180
ja	Japanese	0.6429261803753521	0.4159253289475937	0.9840851959336012	81271	0	0.6429261803753521	0.642926180375352	0.0	0.4749972479596147	0.0	0.6521222230959033	0.0
zh	Chinese	0.49434236703486856	0.258072050505997	0.9501429962701236	24325	0	0.49434236703486856	0.4943423670348685	0.0	0.35059673890506254	0.0	0.5038618686164164	0.0
en	English	0.7786747744816135	0.6093680374191068	0.9849445169488893	4923	0	0.7786747744816135	0.7786747744816134	0.0	0.6113311328352916	0.0	0.805925613812099	0.0
es	Spanish	0.540213969201997	0.298486802002503	0.9786721173653283	1400	0	0.540213969201997	0.5402139692019968	6.941253458439293e-107	0.36357558802890544	1.0744965026639587e-91	0.521482609501081	1.8373023179238182e-98
