file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
id	Indonesian	0.4505166531540461	0.39792802292262175	0.6021254022551216	1490	0	0.4505166531540461
ja	Japanese	0.5705699532380393	0.4044005584352278	0.7935328992344993	81271	0	0.5705699532380393
zh	Chinese	0.4434913069483507	0.2718218556283424	0.6999659137863365	24325	0	0.4434913069483507
en	English	0.6128745787221538	0.6369438614411331	0.599634814041949	4923	0	0.6128745787221538
es	Spanish	0.36358596106820823	0.3054423454412365	0.5299729256071697	1400	0	0.36358596106820823
