file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
id	Indonesian	-0.5702598125518112	0.40237746225372883	-0.8039279322178636	1490	0	-0.5702598125518112
ja	Japanese	-0.21820833120978156	0.3889581224144716	-0.3571246563989135	81271	0	-0.21820833120978156
zh	Chinese	-0.28710067712942827	0.25660174765141297	-0.5357723204127515	24325	0	-0.28710067712942827
en	English	-0.7035010872798211	0.6136020350502777	-0.8328234830960546	4923	0	-0.7035010872798211
es	Spanish	-0.5200134358284672	0.30154170503103683	-0.9036313535090702	1400	0	-0.5200134358284672
