file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
en	English	-0.2808204789777677	0.5844299472328611	0.4481878365064308	570	0	-0.2808204789777677
es	Spanish	-0.15787453947834237	0.3663229072330717	0.3611850986234885	593	0	-0.15787453947834237
ja	Japanese	-0.3006245228783036	0.4394740665834369	0.536838060141434	570	0	-0.3006245228783036
