file	language	correlation	corr_tubelex	n	n_missing	corr_without_missing
spanish_lcp_labels	Spanish	-0.5919060134284883	0.7149257783402424	593	119	-0.4450349063004558
english_lcp_labels	English	-0.6572143494046055	0.7594342731672402	570	94	-0.5225567549921494
japanese_lcp_labels	Japanese	-0.5250408051568715	0.7415334113070621	570	127	-0.4212214947488469
