file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing	r	r_p	rho	rho_p	tau	tau_p
en	English	-0.3866921070740513	0.587523358298917	0.5994496922984944	570	0	-0.3866921070740513	-0.38669210707405133	9.036918236837178e-22	-0.5735780778681334	3.661493206770017e-90	-0.7632233420142881	8.033470067803204e-110
es	Spanish	-0.31505693043524463	0.36312632903041875	0.5646169541762871	593	0	-0.31505693043524463	-0.3150569304352444	3.937106587481608e-15	-0.4278395108648871	8.742488422188058e-53	-0.5947645282496787	5.184154117497951e-58
ja	Japanese	-0.25114656033485677	0.45710515935932095	0.5638600705798836	570	0	-0.25114656033485677	-0.25114656033485694	1.197315868756272e-09	-0.4892525657073241	3.9760558290575723e-66	-0.6686764725334174	4.01565743832014e-75
