file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing	r	r_p	rho	rho_p	tau	tau_p
en	English	-0.5743113010506367	0.4039362792292429	0.8234665737669369	38130	0	-0.5743113010506367	-0.5743113010506363	0.0	-0.4428767514128514	0.0	-0.6261412456860843	0.0
es	Spanish	-0.7669406211088469	0.6640279530313962	0.9033927042252775	45190	0	-0.7669406211088469	-0.7669406211088469	0.0	-0.6131234495273172	0.0	-0.8046295081855538	0.0
zh	Chinese	-0.5826720654051044	0.36286798785488683	0.8460435160677772	12576	0	-0.5826720654051044	-0.5826720654051044	0.0	-0.41639466184038443	0.0	-0.5894252739203661	0.0
