file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
en	English	-0.05768057119505654	0.39362118388073564	0.09806286487104904	38130	0	-0.05768057119505654
es	Spanish	-0.10560782305753132	0.6582497518850673	0.09930707260797762	45190	0	-0.10560782305753132
zh	Chinese	-0.40341175507082205	0.33117482481992033	0.6588909145397884	12576	0	-0.40341175507082205
