file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
en	English	-0.17886022871200685	0.3939609997617084	0.2560608327056448	38130	0	-0.17886022871200685
es	Spanish	-0.4798072248508767	0.6576306276422954	0.5876818332397722	45190	0	-0.4798072248508767
zh	Chinese	-0.262458326359169	0.3357786571098892	0.33296919652725326	12576	0	-0.262458326359169
