file	language	correlation	corr_tubelex	n	n_missing	corr_without_missing
spanish_lcp_labels	Spanish	-0.45413636917696504	0.8188146800137167	593	4	-0.4577883417132212
english_lcp_labels	English	-0.6508546468796506	0.8605909765918826	570	1	-0.6448110766593174
japanese_lcp_labels	Japanese	-0.4870447210636496	0.8153356988022042	570	2	-0.4847241676363346
