file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
id	Indonesian	-0.27270548550478674	0.4049319262526567	-0.5975102105243089	1490	0	-0.27270548550478674
ja	Japanese	-0.2089242807724245	0.39296782154550414	-0.2360477934303804	81271	0	-0.2089242807724245
zh	Chinese	-0.3109395721163823	0.2585377337610558	-0.6831773959787478	24325	0	-0.3109395721163823
en	English	-0.33335843851191516	0.6112103959811439	-0.527484447901916	4923	0	-0.33335843851191516
es	Spanish	-0.3499370327218278	0.30689398711154015	-0.7542917803439386	1400	0	-0.3499370327218278
