file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
id	Indonesian	0.3523394111455625	0.3903667845603478	0.607296750476732	1490	0	0.3523394111455625
ja	Japanese	0.20072218836996608	0.3960653585850663	0.44321865379749864	81271	0	0.20072218836996608
zh	Chinese	0.1783982960065076	0.2633408851915351	0.4967368265269782	24325	0	0.1783982960065076
en	English	0.3192985141431479	0.6353823043507406	0.5966046198759212	4923	0	0.3192985141431479
es	Spanish	0.33442234198237997	0.30045137453662707	0.680163491917039	1400	0	0.33442234198237997
