file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing	r	r_p	rho	rho_p	tau	tau_p
en	English	-0.4837275178002341	0.3967030145716042	0.7083946195682272	38130	0	-0.4837275178002341	-0.4837275178002337	0.0	-0.4106410110861117	0.0	-0.5847908692037661	0.0
es	Spanish	-0.7067606196573833	0.6603528004401102	0.8361352344522398	45190	0	-0.7067606196573833	-0.7067606196573823	0.0	-0.5961205343497686	0.0	-0.7859501525546799	0.0
zh	Chinese	-0.5283706767500789	0.35806728274786226	0.7164389403408316	12576	0	-0.5283706767500789	-0.528370676750079	0.0	-0.39001212033405147	0.0	-0.5549641309704295	0.0
