file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing	r	r_p	rho	rho_p	tau	tau_p
en	English	-0.6122404711720798	0.4117212850489781	0.8700982178619581	38130	0	-0.6122404711720798	-0.6122404711720795	0.0	-0.4428767514128514	0.0	-0.6261412456860843	0.0
es	Spanish	-0.7995519079608403	0.6720028258837832	0.9325503465855638	45190	0	-0.7995519079608403	-0.79955190796084	0.0	-0.613123047345507	0.0	-0.8046293859684819	0.0
zh	Chinese	-0.5500077638907638	0.34186664794327537	0.8611561709561952	12576	0	-0.5500077638907638	-0.5500077638907642	0.0	-0.41639466184038443	0.0	-0.5894252739203661	0.0
