file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
en	English	-0.5005249429581053	0.39478245915248766	0.7623971318976602	38130	0	-0.5005249429581053
es	Spanish	-0.7410517030044573	0.660280042193037	0.8840601967853413	45190	0	-0.7410517030044573
zh	Chinese	-0.5156644850787834	0.3393975134946934	0.7956981780428457	12576	0	-0.5156644850787834
