file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
en	English	0.2519406458823198	0.39505312923284563	-0.4555293378275822	38130	0	0.2519406458823198
es	Spanish	0.40157359840472723	0.6690114445480342	-0.6004600252444359	45190	0	0.40157359840472723
zh	Chinese	0.24863524518602337	0.33473200417686155	-0.5330240120925933	12576	0	0.24863524518602337
