file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing	r	r_p	rho	rho_p	tau	tau_p
en	English	-0.6260889799786795	0.3988125265919168	0.9698960629089155	38130	0	-0.6260889799786795	-0.6260889799786795	0.0	-0.46993542871257143	0.0	-0.656497551812186	0.0
es	Spanish	-0.8044969352200039	0.6639321361069896	0.9671267251231557	45190	0	-0.8044969352200039	-0.8044969352200034	0.0	-0.626694335564216	0.0	-0.8136250494911722	0.0
zh	Chinese	-0.5492558067163826	0.3353929852048073	0.9008193585185426	12576	0	-0.5492558067163826	-0.5492558067163829	0.0	-0.39348047381627776	0.0	-0.5599403164438528	0.0
