file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
en	English	0.25706256248677106	0.6012519295729497	-0.1473913654946274	570	0	0.25706256248677106
es	Spanish	0.24765780600423654	0.37733224926069964	-0.21111804125971514	593	0	0.24765780600423654
ja	Japanese	0.17145173928460478	0.4416448511667068	-0.37089045423981903	570	0	0.17145173928460478
