file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
en	English	-0.11597879136526519	0.5842753851165762	0.23743980912114018	570	0	-0.11597879136526519
es	Spanish	-0.03149661600926954	0.36532738983308655	0.14442457317698182	593	0	-0.03149661600926954
ja	Japanese	0.012437784489987213	0.4444228822402818	-0.16106606795210685	570	0	0.012437784489987213
