file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
en	English	-0.4605070183241872	0.5868525808276601	0.6843376077690912	570	0	-0.4605070183241872
es	Spanish	-0.3930843703573356	0.36289937488809754	0.6842549355409985	593	0	-0.3930843703573356
ja	Japanese	-0.35756028813254154	0.45367455328529904	0.6889928414340897	570	0	-0.35756028813254154
