file	language	correlation	corr_tubelex	n	n_missing	corr_without_missing
spanish_lcp_labels	Spanish	-0.6035914912871118	0.9999999999999999	593	5	-0.6023551783379572
english_lcp_labels	English	-0.7624221692428996	0.9999999999999999	570	8	-0.7579801035654191
japanese_lcp_labels	Japanese	-0.6612570694981781	1.0	570	0	-0.6612570694981781
