file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing	r	r_p	rho	rho_p	tau	tau_p
en	English	-0.3055449195267806	0.4043143527962758	0.6168140867533725	38130	0	-0.3055449195267806	-0.3055449195267805	0.0	-0.46993542871257143	0.0	-0.656497551812186	0.0
es	Spanish	-0.35648578496156064	0.6636788374149141	0.5215257037448632	45190	0	-0.35648578496156064	-0.35648578496156075	0.0	-0.626694335564216	0.0	-0.8136250494911722	0.0
zh	Chinese	-0.34174828139487395	0.34374904885576174	0.7330664803879533	12576	0	-0.34174828139487395	-0.341748281394874	0.0	-0.39348047381627776	0.0	-0.5599403164438528	0.0
