file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
en	English	0.26699659129883524	0.39434364873122985	-0.46389784555717223	38130	0	0.26699659129883524
es	Spanish	0.4193963147609495	0.6664308656916664	-0.6090047821115077	45190	0	0.4193963147609495
zh	Chinese	0.2881631206561201	0.3313841947631222	-0.5536491881547688	12576	0	0.2881631206561201
