file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
id	Indonesian	-0.4722846000162856	0.39471725912012545	-0.6678939843135726	1490	0	-0.4722846000162856
ja	Japanese	0.051940264354492165	0.38995590633734034	0.03207138625936749	81271	0	0.051940264354492165
zh	Chinese	-0.11093795522342886	0.256561771508918	-0.2529156399902692	24325	0	-0.11093795522342886
en	English	-0.5286258566078402	0.6063923409101046	-0.7307692157143225	4923	0	-0.5286258566078402
es	Spanish	-0.5268310997559317	0.2978525402418992	-0.9622854585258694	1400	0	-0.5268310997559317
