file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing	r	r_p	rho	rho_p	tau	tau_p
en	English	-0.5593596544182345	0.4019489987279873	0.8052194887582739	38130	0	-0.5593596544182345	-0.5593596544182345	0.0	-0.4106410105192124	0.0	-0.5847908670538209	0.0
es	Spanish	-0.7689857608289455	0.6664388273547706	0.8970759616188326	45190	0	-0.7689857608289455	-0.7689857608289444	0.0	-0.5961205010668027	0.0	-0.7859501480899617	0.0
zh	Chinese	-0.5504557419806885	0.35406104265792115	0.7942291554195224	12576	0	-0.5504557419806885	-0.5504557419806888	0.0	-0.3900120663172148	0.0	-0.5549640822714077	0.0
