file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
id	Indonesian	-0.047353785048714354	0.3920077339717253	-0.15929199946566788	1490	0	-0.047353785048714354
ja	Japanese	-0.01512217886114185	0.3889388775819598	-0.027503126933434006	81271	0	-0.01512217886114185
zh	Chinese	-0.03678529906978975	0.2562588258926817	-0.07878793211482826	24325	0	-0.03678529906978975
en	English	-0.08335775167597852	0.604554325404813	-0.1552959591875045	4923	0	-0.08335775167597852
es	Spanish	-0.04728846028787563	0.29791426189168635	-0.0712564110259746	1400	0	-0.04728846028787563
