file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
id	Indonesian	-0.21058859743594088	0.41483222447485846	-0.5509274782628861	1490	0	-0.21058859743594088
ja	Japanese	-0.15643900599079544	0.39016260303548267	-0.1957426954988548	81271	0	-0.15643900599079544
zh	Chinese	-0.18897137017198984	0.2634377332867375	-0.5166439506174124	24325	0	-0.18897137017198984
en	English	-0.2680189381394917	0.6152668334070099	-0.47021411040396377	4923	0	-0.2680189381394917
es	Spanish	-0.26454424367820767	0.30241862239988504	-0.5842542789637005	1400	0	-0.26454424367820767
