file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing	r	r_p	rho	rho_p	tau	tau_p
id	Indonesian	0.6601057173476986	0.4583971100839328	0.9854623112149945	1490	0	0.6601057173476986	0.6601057173476985	3.9482203058843174e-187	0.46725733754127907	2.0769385847294557e-160	0.6542139624842938	1.0102146749274847e-182
ja	Japanese	0.6428144444903877	0.43419361507153287	0.9942786368823939	81271	0	0.6428144444903877	0.642814444490388	0.0	0.4718491109530986	0.0	0.6484740397410098	0.0
zh	Chinese	0.5202172839163186	0.27104683063215396	0.9813033913682214	24325	0	0.5202172839163186	0.5202172839163185	0.0	0.37484137185840216	0.0	0.5338222765596436	0.0
en	English	0.7980883007658979	0.6466334127471497	0.9903991481478831	4923	0	0.7980883007658979	0.798088300765898	0.0	0.6187790199699327	0.0	0.8125877359174565	0.0
es	Spanish	0.551067538031303	0.3027706709572028	0.9895050559476579	1400	0	0.551067538031303	0.5510675380313029	5.159254459877145e-112	0.37139249139444436	1.4723948090756676e-95	0.5310621128344889	1.0538083680129601e-102
