file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
id	Indonesian	0.4383049294898502	0.38998125960282115	0.6689094811133577	1490	0	0.4383049294898502
ja	Japanese	0.566927139708504	0.40003556382358396	0.8099542432999	81271	0	0.566927139708504
zh	Chinese	0.4146245903173262	0.260796229442929	0.727611935351103	24325	0	0.4146245903173262
en	English	0.6130408183707068	0.6319391846542064	0.6174056416312251	4923	0	0.6130408183707068
es	Spanish	0.3216506536085547	0.29815545894616446	0.5617063894553628	1400	0	0.3216506536085547
