file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing	r	r_p	rho	rho_p	tau	tau_p
en	English	-0.5524749361820742	0.3998557335854295	0.8059884626931919	38130	0	-0.5524749361820742	-0.5524749361820741	0.0	-0.40705553049195	0.0	-0.5818146026800434	0.0
es	Spanish	-0.7690521287427939	0.6661891114097243	0.8981330134827883	45190	0	-0.7690521287427939	-0.7690521287427945	0.0	-0.5964066635698878	0.0	-0.7920196146044363	0.0
zh	Chinese	-0.5467433957690216	0.3574102033865898	0.7668767424495302	12576	0	-0.5467433957690216	-0.5467433957690219	0.0	-0.3809142193969309	0.0	-0.545564480082342	0.0
