file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
en	English	-0.31666397363835674	0.5850823168665154	0.4980590382481002	570	0	-0.31666397363835674
es	Spanish	-0.3302344685974235	0.3625559944304211	0.5743777351842764	593	0	-0.3302344685974235
ja	Japanese	-0.26441968787241127	0.4503793524216564	0.5541392185067449	570	0	-0.26441968787241127
