file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing	r	r_p	rho	rho_p	tau	tau_p
id	Indonesian	0.4505166531540461	0.39792802292262175	0.6021254022551216	1490	0	0.4505166531540461	0.45051665315404626	2.2897846269256522e-75	0.38861071287530224	1.0856555181188296e-111	0.5553090056791455	2.7377595981408465e-121
ja	Japanese	0.5705699532380393	0.4044005584352278	0.7935328992344993	81271	0	0.5705699532380393	0.5705699532380385	0.0	0.46297996726642204	0.0	0.6434936302908173	0.0
zh	Chinese	0.4434913069483507	0.2718218556283424	0.6999659137863365	24325	0	0.4434913069483507	0.443491306948351	0.0	0.33198767113346134	0.0	0.48004717670106656	0.0
en	English	0.6128745787221538	0.6369438614411331	0.599634814041949	4923	0	0.6128745787221538	0.6128745787221535	0.0	0.4780915721133473	0.0	0.6594098658250686	0.0
es	Spanish	0.36358596106820823	0.3054423454412365	0.5299729256071697	1400	0	0.36358596106820823	0.3635859610682085	5.2924549123581996e-45	0.2543185552365828	8.424039701679034e-46	0.3728527364799318	2.0707004813140835e-47
