file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
en	English	-0.15453954289775965	0.4035534995537978	0.392518816626817	38130	0	-0.15453954289775965
es	Spanish	-0.19810706928799432	0.6632765818279955	0.33182057630319	45190	0	-0.19810706928799432
zh	Chinese	-0.17805640228777495	0.3408334016758502	0.4691614881976688	12576	0	-0.17805640228777495
