file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
en	English	-0.7677454605675768	0.5966743685437917	0.9584705985028781	570	0	-0.7677454605675768
es	Spanish	-0.5713641578613704	0.3625515183838095	0.9348785729798532	593	0	-0.5713641578613704
ja	Japanese	-0.5890372356561024	0.43713134872220527	0.9165493444310691	570	0	-0.5890372356561024
