file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing	r	r_p	rho	rho_p	tau	tau_p
en	English	-0.7585145284277747	0.5916507119436435	0.9506239870284381	570	0	-0.7585145284277747	-0.7585145284277743	1.0151944935809359e-107	-0.5623651789290739	9.560438699150138e-87	-0.750889441183903	2.0382406970003014e-104
es	Spanish	-0.5513600265435055	0.3622058381589953	0.9083619289786171	593	0	-0.5513600265435055	-0.551360026543506	1.837755855486028e-48	-0.42031928039055794	5.230179357631724e-51	-0.5873324114287007	2.837690734165756e-56
ja	Japanese	-0.5633091835836852	0.4396674273123615	0.8960985843716361	570	0	-0.5633091835836852	-0.5633091835836854	4.902100473024795e-49	-0.4556180280804514	1.3668242519080338e-57	-0.6264110930808167	1.8873156163985278e-63
