file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
en	English	0.44289750997667665	0.5914061502356414	-0.45519917339375643	570	0	0.44289750997667665
es	Spanish	0.43013714537790193	0.3705972418095277	-0.5899039451454584	593	0	0.43013714537790193
ja	Japanese	0.16745529724142208	0.44224413025669274	-0.37004607157482766	570	0	0.16745529724142208
