file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing	r	r_p	rho	rho_p	tau	tau_p
en	English	-0.6251522565145462	0.5932393798625774	0.7135382940490976	570	0	-0.6251522565145462	-0.625152256514546	3.945597530094952e-63	-0.38368943575480474	2.3851401482738125e-41	-0.5359871285418213	1.0523247315904473e-43
es	Spanish	-0.4925712082312006	0.37411954567724925	0.6841056632567951	593	0	-0.4925712082312006	-0.492571208231201	1.4367809822796364e-37	-0.3426247686544911	1.773481752030578e-34	-0.48694300700952636	1.238995535552174e-36
ja	Japanese	-0.35407072290012753	0.4369202336272404	0.5846436421408334	570	0	-0.35407072290012753	-0.3540707229001279	2.8118771002915886e-18	-0.23414823553462202	2.0293870520690972e-16	-0.33864739014602985	9.232586478951025e-17
