file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
id	Indonesian	0.5121548971870815	0.3907981907755206	0.780254649061038	1490	0	0.5121548971870815
ja	Japanese	0.4971241949998237	0.3900444131654053	0.762556019992952	81271	0	0.4971241949998237
zh	Chinese	0.31884243149809754	0.26047067519054534	0.5201837557252985	24325	0	0.31884243149809754
en	English	0.7565488245746176	0.6294395549469983	0.8717305734161029	4923	0	0.7565488245746176
es	Spanish	0.524192229346863	0.29827680315304794	0.9466296412745068	1400	0	0.524192229346863
