file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing	r	r_p	rho	rho_p	tau	tau_p
en	English	-0.25482506422393925	0.3938390554612121	0.3836999766507578	38130	0	-0.25482506422393925	-0.2548250642239392	0.0	-0.4460955530254742	0.0	-0.6282149628618859	0.0
es	Spanish	-0.5010308520133184	0.6576279661191832	0.6142909911558669	45190	0	-0.5010308520133184	-0.5010308520133182	0.0	-0.6192133784053246	0.0	-0.8102806323687806	0.0
zh	Chinese	-0.29722678208189607	0.33648920174490715	0.38899595228858486	12576	0	-0.29722678208189607	-0.2972267820818961	6.869624204699546e-255	-0.3399458425683836	0.0	-0.4904852839961581	0.0
