file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing	r	r_p	rho	rho_p	tau	tau_p
en	English	-0.23693425637883744	0.4046331348568992	0.5205437929194034	38130	0	-0.23693425637883744	-0.2369342563788373	0.0	-0.47894606082085417	0.0	-0.6657931087420571	0.0
es	Spanish	-0.3198404854843205	0.6638266981137229	0.47968268856054175	45190	0	-0.3198404854843205	-0.3198404854843206	0.0	-0.6437929207313277	0.0	-0.8251457096074346	0.0
zh	Chinese	-0.276909681571499	0.34135506263018256	0.6259432643431384	12576	0	-0.276909681571499	-0.27690968157149887	3.819737618723158e-220	-0.4488687024718254	0.0	-0.623749513158258	0.0
