file	language	correlation	corr_tubelex	n	n_missing	corr_without_missing
en	English	0.6636171626765653	0.8011530791358437	4923	298	0.6583175770209299
ja	Japanese	0.6332707179527669	0.7927329083657827	81271	23611	0.557220178087754
