file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
id	Indonesian	-0.33208385380628663	0.40579454791546665	-0.3378169337004733	1490	0	-0.33208385380628663
ja	Japanese	0.10725612070094195	0.3890623514986322	0.1897621142211772	81271	0	0.10725612070094195
zh	Chinese	-0.08417398235836436	0.25722881084690985	-0.10478150112239962	24325	0	-0.08417398235836436
en	English	-0.28951503563041375	0.6045701423113194	-0.3265849293317955	4923	0	-0.28951503563041375
es	Spanish	-0.31491473690750843	0.3017213485738124	-0.4759605021373141	1400	0	-0.31491473690750843
