file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
en	English	-0.5780350640056873	0.40473626452089395	0.8267043278175887	38130	0	-0.5780350640056873
es	Spanish	-0.7782373084535212	0.6664338673268924	0.9122263394026271	45190	0	-0.7782373084535212
zh	Chinese	-0.567072922763151	0.3598989618465992	0.8111387128797701	12576	0	-0.567072922763151
