file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing	r	r_p	rho	rho_p	tau	tau_p
en	English	-0.6169442508923099	0.39388745449268614	0.9777147317819224	38130	0	-0.6169442508923099	-0.6169442508923096	0.0	-0.46835506443587066	0.0	-0.6546037114225418	0.0
es	Spanish	-0.7986363368994763	0.6587756542833947	0.9755982188461003	45190	0	-0.7986363368994763	-0.7986363368994766	0.0	-0.6301119544343035	0.0	-0.8155649308859781	0.0
zh	Chinese	-0.505685393626682	0.330346473281801	0.8926348712961467	12576	0	-0.505685393626682	-0.5056853936266819	0.0	-0.41101522962720094	0.0	-0.5825124885674882	0.0
