file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
en	English	-0.38099087785481883	0.5880110676517263	0.595206375188931	570	0	-0.38099087785481883
es	Spanish	-0.2992530378744683	0.3636379113893885	0.5491030925340967	593	0	-0.2992530378744683
ja	Japanese	-0.23061935921983698	0.4587321875827791	0.5427971699428789	570	0	-0.23061935921983698
