file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing	r	r_p	rho	rho_p	tau	tau_p
en	English	-0.32002114698711875	0.3941435723368032	0.477611720067435	38130	0	-0.32002114698711875	-0.32002114698711875	0.0	-0.33752279308915356	0.0	-0.4887204863115074	0.0
es	Spanish	-0.557331816429434	0.6577798940826769	0.6755775677145698	45190	0	-0.557331816429434	-0.557331816429434	0.0	-0.5559851888378995	0.0	-0.752902411736591	0.0
zh	Chinese	-0.3781189080378171	0.34265981496683984	0.48769312961326294	12576	0	-0.3781189080378171	-0.378118908037817	0.0	-0.30917223089842444	0.0	-0.4487005554982347	0.0
