file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing	r	r_p	rho	rho_p	tau	tau_p
id	Indonesian	0.5639863728023679	0.4145955911007746	0.7284025732770785	1490	0	0.5639863728023679	0.5639863728023681	7.261844212411665e-126	0.3804742216666498	3.869735280354812e-107	0.5461444765962558	1.337650659801882e-116
ja	Japanese	0.6228659481468937	0.41721544178072323	0.8620811234278198	81271	0	0.6228659481468937	0.6228659481468936	0.0	0.45970992255198373	0.0	0.638747996914946	0.0
zh	Chinese	0.4848909811444342	0.2748763303802675	0.7938345898277295	24325	0	0.4848909811444342	0.48489098114443396	0.0	0.3330434936302281	0.0	0.48019122893554045	0.0
en	English	0.7086973109544387	0.6390294787035689	0.7515344876161864	4923	0	0.7086973109544387	0.7086973109544384	0.0	0.4841706550754518	0.0	0.6670856414214245	0.0
es	Spanish	0.39371208182903894	0.3061233000051917	0.5853490960563679	1400	0	0.39371208182903894	0.3937120818290389	3.9974987086218692e-53	0.2516684962698147	6.895000474955642e-45	0.3685495213426947	2.7792725938237914e-46
