file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
en	English	-0.6387128681338282	0.5887000671017895	0.7569363278518351	570	0	-0.6387128681338282
es	Spanish	-0.46168617230865955	0.36335875047269917	0.7253464814086407	593	0	-0.46168617230865955
ja	Japanese	-0.38782217334518365	0.4387859127495797	0.6538533289919466	570	0	-0.38782217334518365
