file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing	r	r_p	rho	rho_p	tau	tau_p
id	Indonesian	0.5689209929316148	0.39778239505446744	0.8278922738079232	1490	0	0.5689209929316148	0.5689209929316149	1.5755058689933628e-128	0.4453046978836361	4.886988008342048e-146	0.6272559802137593	9.341009545024419e-164
ja	Japanese	0.4877417764069391	0.3915509476437896	0.8280469430365491	81271	0	0.4877417764069391	0.48774177640693883	0.0	0.45082704943389823	0.0	0.6269290520324029	0.0
zh	Chinese	0.4296182636908881	0.2728879834036325	0.6563822854545244	24325	0	0.4296182636908881	0.42961826369088807	0.0	0.28670046179129627	0.0	0.4172842574208837	0.0
en	English	0.5593142159015677	0.6314925116980372	0.8382907433025241	4923	0	0.5593142159015677	0.5593142159015676	0.0	0.6092523225933172	0.0	0.8043945070317879	0.0
es	Spanish	0.47956158652557307	0.2978613347929704	0.8808093158643507	1400	0	0.47956158652557307	0.47956158652557307	2.053069366029013e-81	0.3524629664374	2.727989578141355e-86	0.5062140535001247	5.626625910087659e-92
