file	language	correlation	adjusted_r2	corr_tubelex	n	n_missing	corr_without_missing
id	Indonesian	-0.0458101519731954	0.3892160164474845	-0.07402035686498284	1490	0	-0.0458101519731954
ja	Japanese	0.2854931285851776	0.3900821759038058	0.40818874995187887	81271	0	0.2854931285851776
zh	Chinese	0.17899831022408388	0.2571663339426866	0.29643309092905806	24325	0	0.17899831022408388
en	English	-0.020787080997158036	0.6100933676482122	-0.13321198104860868	4923	0	-0.020787080997158036
es	Spanish	-0.33530341779316863	0.29975075136087415	-0.5465170803714771	1400	0	-0.33530341779316863
