videoid,auto,sub,nsub,categories,duration,view_count,upload_date,channel_id,uploader_id,language
0MGfhGTCfIM,True,True,3,Education,241,1255,20230627,UCsYjU0peJFhCe3o6vxSyEGw,@faujiah_collection,id
0mJcuonPJUA,True,True,1,News & Politics,148,345,20231121,UCzl0OrB3-ehunyotIQvK77A,@metrotvnews,id
0MJDofLJUJE,True,True,21,Autos & Vehicles,1038,49294,20220619,UCFWtKnnJZAzZHXTI8E7S_YA,@ohv_media,id
0mJjPv_fjqs,True,True,11,Pets & Animals,124,28,20220908,UCpEpwjaKquNq6cObKCaN6pQ,@JendelaDuniaInfo,id
-0mJRLTwyi8,True,True,2,People & Blogs,159,438,20220512,UC832c2eiiau_kv-QHlhM7eg,@XiWulung,id
0MjrTwnIzf0,True,True,2,People & Blogs,416,576,20220614,UCse4Z4ndGEWviVDfaWsVf8Q,@hadipwp8113,id
0MKgWxEAFhc,True,True,1,Education,430,36,20211031,UCfh9DvRpq3gsSRFrxOfWwtg,@NewFaqihChannel,id
0mklC9wMDE0,True,True,1,Howto & Style,384,393,20211226,UCEy8OKeMHCgPtBELV2Axc9w,@Finansialku_com,id
-0MkrkoU_RA,True,True,10,Pets & Animals,2016,743,20230708,UCzKjlLl6iVfuDry4UIhvr8g,@adinda3415,id
0MlBG2ozu_Q,True,True,3,People & Blogs,204,68,20230322,UCR6K-BVZ7Xjt2yDRVX8r8BA,@littlenumachannel,id
0mlOYYDv-ws,True,True,3,Education,15,91,20221126,UC3fYzWwvF6P50Cc9biY7A_Q,@nikpratiwi,id
0mm7CsXHe0c,True,True,1,Education,53,3881,20230921,UC2C-B5Fuk1zNnWVGY24mAyg,@inidika.,id
0MmFqEnhm60,True,True,2,Travel & Events,51,91,20210118,UC6aTMdUwBg4KiBvAGie929w,@bugisaco,id
0mmHj3GWFSc,True,True,1,Autos & Vehicles,311,572,20221213,UCmnwoWt78SkBTD1X6FiP4UQ,@Channelmotor99,id
0MMqHJmipDM,True,True,1,People & Blogs,573,944,20201223,UCcK0NKdjTFuRR6hUxd2oKDg,@ChannelTeguhistory,id
0MmsOICKdaI,True,True,2,People & Blogs,261,127,20201024,UCsElE5nRobg48D_qZm1g0iw,@mahendraza,id
0mNrymGXH08,True,True,1,Howto & Style,19,7930,20230423,UC7azlDPZrVBm2KzkzlMRN4g,@MJC25,id
0Mo0mxB_MIg,True,True,1,Entertainment,742,111,20220918,UCYpqmwQjZ6gDlTFs9mQUaJg,@qirasefa181,id
0mo89QoHfBI,True,True,7,Science & Technology,242,812,20220710,UCAO3jmRBPgjzoIeTf8WtWuw,@SIPABE,id
0msdjTO0RGU,True,True,1,People & Blogs,370,88,20220522,UCyh7uDHmzYMWz3mxOUWJzfQ,@DimensiGaib,id
0MSO5kO6sGI,True,True,4,People & Blogs,1044,33254,20210804,UC80ewYqxzAuIM9IY3cXQE9A,@Infodasarmenjahit,id
0mt6X06EUu8,True,True,12,Travel & Events,1346,539,20230701,UCURbkCccZ0Pc8hVcoTIctXg,@MOTOVLOGsukabumi,id
0MTA-103Ozk,True,True,1,Film & Animation,324,26,20220715,UC7GsCkfGP7xUoTvmaMAvDiw,@SahaDoniDonworry,id
0MtzQCeqIyI,True,True,2,Education,798,483,20230726,UCl1v89jKp8wLAVq12CBSPPg,@ODIEBIROE,id
0MUdm53AuI8,True,True,3,Entertainment,184,6013,20220704,UCZ8c3-wBXIAn9XVglVyoiuw,@MANZAMEDIA,id
0mu_ut0zWtE,True,True,6,Education,1799,9086,20220528,UCmCq4REIG352nS-84q8U9SQ,@kratonsegorochannel,id
0MV400boc2Y,True,True,1,People & Blogs,1103,625,20210218,UC2CQsqOoCtmNJGxJkma3Yjw,@LajalukaYoutubeChannel,id
0MVLi9eQ4c8,True,True,6,Entertainment,3427,1697,20220805,UCM-nhgt9CMbDO73HxvPPEaw,@PasiarOtoChannel,id
0MvmcoMdl2Y,True,True,6,People & Blogs,880,2538,20201208,UCfgpSRk3x2TEMfvufNnNXjA,@HardiFamily46,id
0MVZNdw6EBY,True,True,1,People & Blogs,2100,2150,20220222,UC_YvvGEY6oxLiz6Fb7KnzDQ,@tempegosong1967,id
0MW0K1xXbUk,True,True,1,Howto & Style,1751,2014,20230812,UCegLSn3WeKYDlE7Z6tAzDhQ,@Garudochannel123,id
0MwlvuA22zQ,True,True,3,Autos & Vehicles,60,46121,20230406,UC8pX3yhkJ_deNqrKA7Hbfhg,@witosarlaw,id
0mWn-iM-C98,True,True,2,Entertainment,1226,4685,20230911,UClc43DnWjzznm_-7bkgb8fA,@trisna_life,id
0MX6MiIpQOA,True,True,1,Howto & Style,490,4899,20211010,UCmQs2bDbxWr7j242J8KzcQw,@Bang_bono,id
0MXbF3maQJs,True,True,1,People & Blogs,322,26,20221221,UCaacApDRBFDWDnVxx2VD0pw,@Mutiara_Hikmah90,id
0mxe2O3DhCw,True,True,1,Education,201,16,20230608,UCXgZZ-kJYNFk9fjHF9by4ow,@insight_id,id
0MXkcrIHUFc,True,True,40,Science & Technology,273,4537,20230917,UCmP5w6FawrqDXBFl-hvQrPg,@supayatahu,id
0MXLk01LShs,True,True,1,Film & Animation,3555,555,20221205,UCNpY7tYDkSdd584lyFlL86Q,@AbrizarCuppy,id
0MXV7LRYOpo,True,True,2,Gaming,184,8769,20220315,UCQ6gcnSjtt2zaus3X05WPSw,@HypeGamingIndonesia,id
0MYc6eWGNNk,True,True,1,People & Blogs,327,165,20210606,UC94do61OUL9R_-X6oa9svuw,@erineofficial,id
0MYkQa0Eal8,True,True,40,Autos & Vehicles,333,19537,20211214,UCd1vbvSyAndn4aCBPsJGfDA,@BiggyFeri,id
0MYMnVngvlM,True,True,1,Education,924,33765,20211025,UCyeLgbsD1e05WryanH2Jv3g,@BibleLearning,id
0n3TYAiZDC4,True,True,1,Science & Technology,16,7013,20230818,UCuJoxTtoCioV6W192YkjUqA,@SeputarDuniaTerkini,id
0N5zi2kB0x0,True,True,1,Howto & Style,251,20567,20230217,UC_oLJzjebKH1RxieNj0vLEw,@Mencairkanpaylater,id
0n7fPKFwluw,True,True,5,Entertainment,519,6814,20230429,UCAJSUGq40VHkpevrhQrb7yg,@rullybahua,id
0n8U37ZyZDg,True,True,11,People & Blogs,687,2369,20220915,UCj34ZVe26TCmH9aPDRx3DlQ,@Workshopdiyke,id
0n9wA-SCY24,True,True,2,Entertainment,157,1079,20230531,UCUS3W46O6zzFwkuAfE9Ssfw,@RayapAsphalt,id
0Nanm9YcKRc,True,True,2,Education,842,45757,20210924,UCO3muy2MWpMLBB21a_9DVpw,@NUOnlineID,id
-0nB6kh1BGg,True,True,1,Education,816,346,20230123,UCk9PqIy3x-IXNtWAR4_P3mA,@NaikLevel0722,id
0NcnuSmr78E,True,True,3,Film & Animation,4023,35845,20221011,UCf943XBgGCIwcjszQsmVFrg,@regamovie4651,id
0NdEFX_c0T4,True,True,2,Science & Technology,1473,1290,20211002,UCKbsN4cBLiFdcWxczph7Zlg,@SofineFarm,id
0N-dOV2JJHo,True,True,3,Sports,1478,27,20220521,UCKZ1-JVrAlunUOHDw431DNQ,@posmatambunantv2698,id
_0Neyznopzc,True,True,2,Education,521,472,20220514,UCpN2tHo__zMZm_cq1YMnvtg,@KDchannel_Kus,id
0nEzQnTZSmo,True,True,4,People & Blogs,166,3485,20220705,UCNySce-SUvwj0Nk8SC0mMKA,@kevnish70,id
0Nfi2C9RgZk,True,True,2,People & Blogs,42,2175,20230731,UC8k8TsPCil0hDCfc245cSOg,@BotulangMT,id
0NFtdvRda4g,True,True,2,People & Blogs,1217,654,20210713,UCoWUREsdlNH3aShow34HuQg,@DnABusinessChannel,id
0nftmz5Z3fM,True,True,28,Howto & Style,489,97,20230405,UCPkhS-GWnY7atPkKIqaFOTQ,@Dapoer_arti,id
0nGnW_7AugQ,True,True,1,Entertainment,114,32,20231102,UCKzLQ45GQGJffC6HAWpC1XA,@BMSTVOfficial,id
0NImV7pTa_E,True,True,1,People & Blogs,275,1227,20210927,UCP-bG_RM37oPvzfVVxKb3xQ,@YuniIndahYati,id
0NJ9okPQfKU,True,True,3,People & Blogs,289,68,20220920,UC2nujGqFBMxW31jbgqVaSqQ,@bestquotes.,id
0njFYmo87XA,True,True,2,Entertainment,626,7220,20230214,UCmFj-astNQVNyoy0GxR4p0g,@YogaGiovala,id
0-N-JsB5z_o,True,True,2,Howto & Style,267,7142,20210922,UC2XufI-Prg9WOzVMdWNgx-w,@lalojocooking,id
0nK3CdicQaQ,True,True,5,Sports,147,7468,20230307,UCGnqI40yGYxzDQJNcM_p-cw,@timnasGaruda12,id
0Nkx0GRhiJM,True,True,5,Sports,210,16,20230902,UCj1VuTcThrFsqn_BcBjozIw,@gastrooz,id
0Nl2yQx17po,True,True,13,People & Blogs,207,63,20231026,UCMUac7E55531Zhef6oiiSCQ,@dengjstutorial,id
0nlKHqFuEtc,True,True,2,Howto & Style,427,4363,20220719,UCiXj6j06zCp96gRoO5_oCNg,@FebyWeenchai,id
0nLvMpiZ2Qw,True,True,1,People & Blogs,565,128,20220426,UCdrq4y182YkvA7Jv3ObiKqw,@HERTIGA76,id
0NMEyHplgRE,True,True,8,People & Blogs,576,191,20210715,UC0HDItAEroneM7EoZdtKXgw,@WahyuSENO,id
0nou1w6bXhI,True,True,10,Sports,153,579,20231005,UCr9nyYeg3c3kk8-jPJ8yYgQ,@pacukudaofficial,id
0n_Pnb4fMgk,True,True,1,Education,1194,4769,20230713,UCbuevLGDiqfyAGNtXi-qItg,@AyuNingsihOfficial,id
0nprVP6M03w,True,True,1,Entertainment,140,47,20231109,UCKzLQ45GQGJffC6HAWpC1XA,@BMSTVOfficial,id
0NQpEzWX82Y,True,True,2,Sports,217,2318,20230318,UCrKY7WwgFNaBF83Z8hiDW4g,@Tendangbola291,id
0nQYNmJcJ5o,True,True,1,Autos & Vehicles,696,78184,20220426,UC2OSzqGh5ICBU8gqiYEweAw,@Wackywacky,id
0NRIy3MO0jk,True,True,1,People & Blogs,50,1365,20230306,UCyppUbBLozl78riFfhCzBsA,@belajardakwah289,id
0Nr-MwIATvU,True,True,2,Film & Animation,320,115426,20220825,UCr3MTZ3qgm0BScXJw98w70A,@SejarahSeru,id
0NrpbFIGuy0,True,True,1,People & Blogs,1983,151,20210817,UCo_A23_swJZRUaZR2LqY3KA,@JoniYulianto,id
0NrZLDB6vSs,True,True,2,Education,732,624,20221125,UC45y5Kb_j-CNB6M4jLT1AtQ,@biologioke,id
0NTbfR840l8,True,True,3,Autos & Vehicles,477,10400,20230212,UCNPbrd8dCmhuY0nXqKyjitQ,@Hosbas,id
0ntcLXmpqxE,True,True,10,Film & Animation,1346,25213,20220409,UCVIYr5VXs1i0mlz6jSbAMDw,@BANKSFilmChannel,id
0nTdrRKE1O8,True,True,10,Education,121,764,20210217,UCu6USkDj0ixPisitRzRqsCQ,@maburosseventorganizer,id
0nTEmJBq6v4,True,True,2,Science & Technology,462,4869,20200813,UCy32LhLOJbm38-q-wtO31Og,@karyayaman7347,id
0ntEp6861ik,True,True,2,Howto & Style,410,1581,20211106,UC3iqOHOaEh2XhMY78BJqJcg,@mamailma318,id
0nTj8h_feEk,True,True,3,People & Blogs,210,187,20221027,UCNDLgYK55QR6U6lBEQ2H3fQ,@Selebritijamannow,id
0NtPLnEF3R0,True,True,2,Pets & Animals,40,22,20221225,UCXCMwiTFR-rsheMoXp56nag,@belajar101,id
0nTZUPtXISU,True,True,9,Education,640,186,20230522,UCRfS2bD5lGfUbKxlGSqJrlw,@drlizaafacupi8200,id
0nuGNPRkDUU,True,True,1,News & Politics,268,38,20210919,UC98L79DnRMmUyZfa-GMMcrg,@hangkuang3169,id
0NUlKJaq-nw,True,True,2,Pets & Animals,896,10602,20220801,UCy1-xMmA3S94fI-Vr6XnBXg,@kudalovers7028,id
0NuO28su37I,True,True,8,Film & Animation,239,186930,20210925,UCNGbnVb-ozH-spvF3NDmlbA,@MASYCHANNEL,id
0nveDrx8AI4,True,True,6,Science & Technology,1003,33895,20220601,UC51Hjyo57gMAMbsIQSNP-GA,@RDKARYA,id
0NVr1JOoFhA,True,True,1,Entertainment,443,471,20210827,UCCGa71RqYPWKGdoY6RSKCzQ,@EdhoLatuharhary84,id
0NVRx7Y_lq4,True,True,2,People & Blogs,34,13912,20230923,UCRh57cxqcVU1IbkN3Dy6uRA,@maswawanalka2860,id
0nvxqSuEbPc,True,True,2,People & Blogs,484,400371,20210326,UCWXjEfF9wO-sSkP3RPDvaAw,@doktergigichannel,id
0nx7UVRwz9Q,True,True,3,People & Blogs,882,383,20230305,UCMYVtpHwmT_4S0sPcA9cxVg,@YonsKayyShez,id
0n-Xf9oFqTc,True,True,1,People & Blogs,1008,97411,20200619,UCbeui--QdbTUvqircC8-1mA,@petongelektro,id
_0nxR4gdnYM,True,True,1,Entertainment,120,1243,20230924,UC-inGkOwn_su3qh40RYC11A,@TRIBUNLAMPUNGNEWSVIDEO,id
0NY_5SmOA4M,True,True,1,News & Politics,135,9,20231103,UCZ2VZEG6YYSpk90LgFA1Nxw,@livitv185,id
0NybGwTM2t0,True,True,3,Education,786,68170,20220225,UCqpdvWg3YO1QSiPZ6G3eexg,@TEKNIKLISTRIK29,id
0nYgRDjvqeU,True,True,2,Education,769,12586,20220512,UCiXRqJOl4I57AQrlXOVsQvw,@TokohSejarah,id
0n_yJCBsosE,True,True,1,People & Blogs,1554,114,20220202,UCA0xQu1Hmq20SFm65WymPiw,@oeymenghooy,id
0O0H_Mvb-k0,True,True,1,Sports,182,43,20230118,UCWjRz41dgrmpCzPl4OKyZ9A,@11sport40,id
0O0Rya-HyK4,True,True,1,Education,774,174,20210921,UCM2FMqoE9_MeyjTImeEz7bw,@JeanetSaren2710,id
0O4Bj2KK9po,True,True,2,Science & Technology,504,18206,20230302,UC90eqAh4OTG-DL8aRlhnWzQ,@MagelangFlasher,id
0O6FPzZ779I,True,True,18,Entertainment,4672,981,20211226,UCgsFxP-sNddePJXFTxHIVQw,@IHSGTrader,id
0o7zE8QG5SE,True,True,2,People & Blogs,1297,1260,20230521,UCnBltSwgN66VXPdAj8Kblzg,@RatonaSolusi,id
0oA9vIT-xHY,True,True,1,People & Blogs,556,628,20220103,UCldH1z1HeSNDhGA9vOxhHFA,@aguspilianto203,id
0OachozEm34,True,True,3,Education,160,267,20230503,UCNqBp90---XQ27nTFmp-6bQ,@pilusmeow2924,id
0OB1rRUwpRk,True,True,6,Howto & Style,390,45966,20220926,UCzpzdVJPYKAutYIIeprsMdg,@DIYMamaUs,id
0oB8YnXi3ks,True,True,1,Education,132,464,20210825,UCQW_qpi8OTAxZUaACJ7mk2Q,@CaraBermainForexIndonesia,id
0oc5McDouow,True,True,1,Howto & Style,474,27,20221031,UC_wNufqkR3Phxlm3PWK0Yzw,@FairuzzMH,id
-0Od7iAYKX4,True,True,5,People & Blogs,2071,155,20230519,UC4yzh66IZnDwWJ4wv6GX0kw,@ciptadanaasset,id
0O-d9kukji8,True,True,11,Music,52,28,20230807,UCDERXP3EYlVTPvNal7D5RFw,@FirmanAlkitab,id
0oEDMLOzbgU,True,True,6,People & Blogs,266,476,20211106,UC3g8WupotC3M3CKPTJbdQhg,@tkproperti7392,id
0OEwyAJdqiY,True,True,7,Travel & Events,694,816,20220222,UC-JD9KE2CmcwikE7iMD3USA,@Elythachannel,id
0OFGgUbr-Yo,True,True,2,Entertainment,5440,22846,20220528,UCqh9ofm18kJJr5aXd8sdNrQ,@JendelaIlmu1,id
0ofW7EwckbU,True,True,2,Entertainment,122,30,20231129,UClH-iALhZ2niASkp-XSNGpA,@KamiBijakID,id
0OgCKtB_Fhg,True,True,2,People & Blogs,1115,12866,20221225,UCM0vRrNBap7t08R4ngYZn3g,@TotoTarotReader0909,id
0oH0Iwysnoo,True,True,2,Entertainment,759,560,20230113,UCrl8mNR2CBfKQEQlUS_tVGQ,@DCUINDO,id
0OhPQQTOY-0,True,True,2,People & Blogs,510,1760,20230430,UCD2qFBAkooBy_DnPOEfW00A,@starbolahariini,id
0OHt4hi5y94,True,True,3,Science & Technology,1485,2271,20221205,UC_U4ZD_AHYhtPF5evd4NWUg,@NafkahDigital,id
0oh-U8HR1Dk,True,True,1,People & Blogs,6671,232,20210722,UCEnZsQ9A-V19yTej7QYXQYw,@IngaloChannel,id
0OHyJHs3VZI,True,True,1,Education,258,34,20210722,UC0mnTvA92M2szfj6lM2Ce_A,@masbrayatambua2946,id
0oJ8E692H08,True,True,6,People & Blogs,1005,5465,20230208,UC_GhIXl8QsEI6LHJJJhLvmA,@Tipsyoutube06,id
0okQHZbwblk,True,True,3,Education,20,265,20221208,UCe6DSWAU39dGnlUBDYnynNg,@ceritafaktadunia,id
0oLDHI8IhSM,True,True,2,People & Blogs,644,1375,20221107,UCRyVRlwUgEqlbFwPjqlwOpA,@AksaraAgroFarm,id
0OLwrV2K1vc,True,True,3,Science & Technology,260,14503,20230910,UC90eqAh4OTG-DL8aRlhnWzQ,@MagelangFlasher,id
0oM9yGc_X6w,True,True,14,People & Blogs,737,5933,20221024,UCXl2GW3I5i83C4bq4L0NORQ,@NoorHouse,id
0OmHPd3EdAE,True,True,2,People & Blogs,9871,680,20230731,UCWWNo5AqrAmDlMN5lkqVSJw,@KeluargaMisterius,id
0ON_7InYYrU,True,True,3,Entertainment,485,1298,20210715,UClSUNxA-YXhQqMitUXj-oOg,@disini,id
0ONfH0aYYjY,True,True,1,People & Blogs,325,152,20220813,UCFF0lXJUkjsgPMW-0_b67Pg,@Bangzizi,id
0oNftOf5Gtk,True,True,2,People & Blogs,539,57,20220922,UCO39rHXVonP0_bHdJ6Rj6zw,@kebunkiki,id
0OnHAPaIS-I,True,True,2,People & Blogs,42,137,20211207,UCWmkLBD4OoLgW50g3YaC-sA,@Abufaqihchannel,id
0onP98nZhSw,True,True,1,People & Blogs,2500,117,20230128,UC3IplMz-COJ1MI3BkX42Fmw,@THEWAYRIORS-JKITheWay,id
0oNWdboEr_A,True,True,2,Howto & Style,56,22,20230629,UCcq_F3l7QCt8w-Nkv1NrzDg,@tukangngayal3822,id
0OOwXviVi8g,True,True,7,Science & Technology,277,1638,20220219,UCL7RkfnUkH-iXpGOzHHXYKg,@SatriaAly,id
0oOxrCXq79Q,True,True,7,Sports,35,3453,20230326,UCHQnf9YFsmOsorgrbh0lvLg,@fanjahsport,id
0oPar9HUf08,True,True,2,Howto & Style,132,7761,20220807,UCFeJBCpKgGCkX6SlVrOgSGQ,@serbatutorial78,id
0Opj7k5aWtw,True,True,2,People & Blogs,272,284,20220921,UCqCAv3FHPVlb8JgnQ1D4VtQ,@arbachannelpesonapedesaan,id
0oQ9xFbycDc,True,True,2,Entertainment,351,87,20210308,UCvyIZj0fgB2tVcNo4V5qiDw,@PANNOPABALI,id
0orDPPEm7g8,True,True,8,Comedy,54,1292,20230707,UCsi84lDcg2yTyI4WepDh-PA,@gengemakkirana,id
0orMOrp9Mxg,True,True,13,Sports,156,2295,20230708,UC75Z5XFf5O3q57RF_LLVNkw,@VERSIANAKGAWANG,id
0OS9RWSg5mE,True,True,1,Howto & Style,1194,25993,20230114,UCR1xNmMWosjHqJuUVNxN_Sg,@ullytutorial,id
_0oSgtI1EvM,True,True,38,Travel & Events,1334,1081,20221106,UC_s6ZfSwYgoDwCHQqRSbgTw,@RezaSingkawang,id
0OSLIl_fkbo,True,True,8,Science & Technology,97,139,20220724,UCsy90sSagdHhYxg1kltZ5UA,@iconagry,id
0otbMCe9YTE,True,True,10,Education,921,3790,20221023,UC_r9hPWs-2je5um6rnueYTA,@tmofficial77,id
0OtdsGVvN-Q,True,True,1,People & Blogs,50,770573,20211201,UCQUwXKUrE2cKfafxjy_aXxA,@hanafiahmhd,id
0otGRfTO5kE,True,True,2,Howto & Style,243,11440,20220624,UC66IGMf-yG2BS2BSUb1GVIg,@Logistech_iD,id
0otiHzNyY6s,True,True,1,Entertainment,205,66,20231126,UCKzLQ45GQGJffC6HAWpC1XA,@BMSTVOfficial,id
0o-tnBuJA5U,True,True,1,News & Politics,75,1362,20231122,UCzl0OrB3-ehunyotIQvK77A,@metrotvnews,id
0otY8PjJPHk,True,True,1,People & Blogs,499,459,20210305,UC6673kwtPekbPTJgRsTSizQ,@KemkominfoTV,id
0ou6FOp_CZ8,True,True,1,Education,280,110,20220105,UCDpctKdxc_HmJRVCltWVGpA,@inggarmedia,id
0Ov931-5NdI,True,True,1,Sports,85,155,20230502,UCZSiZYVSa69sJyf-r9UpnWg,@hatrickbola,id
0oVFJFrNo1A,True,True,1,Pets & Animals,44,53629,20231123,UCCTEyOKsXLtC6L86U2H2BYw,@utopia1097,id
0Ovnngpo9zk,True,True,9,Howto & Style,1089,8496,20230722,UCUb99n9Jd0VdsP3CPzTSz0A,@HatakebaraFarm,id
0oWiR36_jWU,True,True,4,Education,15,199,20230626,UCItrjpcbadOIXO-Gge1svhQ,@J_COIN,id
0o-xKpsudd4,True,True,2,Film & Animation,2592,11993,20221002,UCjmU34-7haJTXzJfhTm56_w,@akurchanel,id
0Oyt3wxxJCI,True,True,1,Travel & Events,515,1229,20220529,UCIR-r5hV-BvJ72Z9H3q9fNg,@Wisatapulaubali,id
0p0IEQbXM2w,True,True,1,Education,233,434819,20210917,UCk6q55WBfwCNjCUi_mXDxdw,@KlinikUtamaDRIndrajana,id
0P16JlR6a7c,True,True,3,Film & Animation,6483,38831,20230427,UCf943XBgGCIwcjszQsmVFrg,@regamovie4651,id
0p2iiBOlZDc,True,True,1,Howto & Style,515,1292,20201203,UCCUICAbY0j12kgn1JGSSksQ,@DeniAdhaAkbari,id
0p2kTuexK0w,True,True,1,Education,649,342209,20230122,UChWg6bsKTL0INU4LaJgdE7A,@teknomia,id
0P2Kw8q6PZA,True,True,1,People & Blogs,710,53,20220722,UCerFYcFoDuN55ZPBDBgNcPQ,@YogaJatengNgeVlog,id
0p3NRCG81VI,True,True,1,Sports,226,420,20230201,UC0zq9gvnbZNDG79yvkXgftg,@Ocehanbola,id
0P3sv05Yc4o,True,True,7,People & Blogs,421,9713,20210809,UC31N27yHmFimXBPvXNqRHVA,@AbadiJagaNKRI,id
0P5KZU-ABu8,True,True,3,People & Blogs,168,999,20230713,UCgIqlGBWtZzJUZoMhTSJb4g,@Triazzuhud,id
0P5r1vZFugA,True,True,8,Entertainment,304,396,20230224,UCtA8cd35rOAqxW4bNWZH7bg,@arcel_toys,id
0P6eFoygIKI,True,True,4,People & Blogs,1850,170,20230412,UCMYVtpHwmT_4S0sPcA9cxVg,@YonsKayyShez,id
0P8pv7yL9Ug,True,True,1,Education,81,5177,20200516,UC90IkRBkBuu9XjVi9S9vBvQ,@piercingindonesia,id
0P9jtBsqSqU,True,True,1,People & Blogs,84,739,20220816,UCP-tWGFUAmVWFz4XyHDz07A,@RodjaTV,id
0p9sv9ASaKw,True,True,1,Travel & Events,745,758,20210801,UCwpe3j7I_fmB7XXE1k8LNsQ,@chabokangadventure,id
0pAMPiCoUyc,True,True,2,Travel & Events,464,527,20220415,UCIR-r5hV-BvJ72Z9H3q9fNg,@Wisatapulaubali,id
0PcDXHY7eeQ,True,True,3,News & Politics,163,3734,20220817,UCP6m-Ra17UU3QTkF-E9sfOQ,@CalonMagister,id
0pCgCeziV_Q,True,True,1,Travel & Events,1064,3407,20211221,UCY0aw5FHCHQka5U8RFP36Fg,@hilwaedot4265,id
0PcKR4nU2gE,True,True,2,Travel & Events,17,332,20230429,UCZg3LJtaAJS1GE7SchX4TEw,@GitoAbigavin,id
0Pe4kIpVFRg,True,True,6,Science & Technology,378,1360,20211027,UCN6iPXK5PlNp0r-hAv7ahEA,@MajalahTechno,id
0PegUC1ygO4,True,True,12,Film & Animation,760,6248,20220816,UCQancuQfAfoP0vvcf6X5lLg,@AulCinema,id
0pF3HUq0kv4,True,True,2,News & Politics,489,25059,20230526,UCU9LZRfmVa-4xCWpKKJJbZQ,@catatanini,id
0PFtFgYMXQ0,True,True,2,People & Blogs,846,11842,20210612,UCL_nYZ4Lr41uzbAJ9_sqs_g,@muhajirarachannel2917,id
0pH9lrB5S3Q,True,True,1,Entertainment,922,129,20210615,UC53F2pCtx0ZcpCzVXxXIBNg,@DwiSulistyawan,id
0Phcx_WWaZ4,True,True,2,Education,636,569,20201124,UCHpeuuXjyXPVqoyeRYfNNhQ,@CerdasMencerdaskan,id
0PhJN19bqDs,True,True,1,People & Blogs,12,540,20230625,UCcSp58kR3Yg_oJ0qtvJO89w,@AkuFloradanFauna85,id
0Phk-vwgTG8,True,True,1,People & Blogs,675,22621,20220913,UCtQj_RWkNK_28BhNrfbLzgQ,@makankeliling,id
0pht98BOEWQ,True,True,1,People & Blogs,1297,2225,20230824,UCxxyq57bUtOrOMwa-zErO5A,@DEDJOERAGAN,id
0PhXQD3Kj4o,True,True,3,Film & Animation,4187,26737,20230617,UC_TvCnJaJmNDkmIwsNFG1HQ,@zonasatuhobi6078,id
0PiAxbV_SFs,True,True,2,People & Blogs,367,194,20230805,UC_5WjcsYBRGf5DSUxEQdJxw,@SelinaWinter,id
0-PiRu7V_O4,True,True,15,Howto & Style,523,18637,20200825,UC3yjvzdOf0vVe-U1-IVg7jg,@BerbagiDunia,id
0PiYeSMXoNY,True,True,2,Science & Technology,917,12449,20221013,UCmcmwD1IgCsa1dbo43VCc4w,@andriantechnic6776,id
0PJh0TiXU1M,True,True,1,News & Politics,202,596,20230512,UCzl0OrB3-ehunyotIQvK77A,@metrotvnews,id
0PKaqbvPa1M,True,True,1,Travel & Events,52,319,20230718,UC6aSix4c7UT8ZJGwfLIe_Pg,@jhpict,id
0pkhUmVuEM4,True,True,7,News & Politics,194,43,20210904,UCkDG6fUBeHFdkPSVpiEgJqQ,@KedanTV,id
0pkqbDGXcrM,True,True,2,Pets & Animals,268,7163,20210620,UCYryjFwJPbg2wlYVy8yc64Q,@Lutfihadi90,id
0PKQDkJFkWg,True,True,1,News & Politics,203,412,20210130,UCC-iYB3xXe4GSMow6V_LSsA,@KemenkoPolhukamRI,id
0_pkz5Z2yZQ,True,True,4,Science & Technology,924,46623,20230920,UCWIrJGI7zfeLEeDbcaMyVuQ,@OmBibbo,id
0PKzQsC7S5I,True,True,8,Film & Animation,13925,4232,20230803,UCwgfUFtNNtxzjKg0KzvTntQ,@KamusNovel,id
0Pl3o7TFv0M,True,True,3,People & Blogs,585,1585,20230105,UCoKRB_YHPdTo54M3TiR4alA,@MoodDakwah,id
0PlI28NUfLM,True,True,6,Travel & Events,713,51,20210722,UCF4jI0wMRpcw1UhovWSWFAg,@ckfmrecord,id
0PM21BH16Hs,True,True,2,Sports,216,3554,20230305,UCGRzfZouvuUunPIT12kE7Dw,@anginbola,id
0pmEdk9ahrQ,True,True,1,Entertainment,53,147016,20230904,UClEZXxVmQTI5o-ZFT_HDXvA,@MukhlisAminQ,id
0pmjdPx3gc0,True,True,2,People & Blogs,293,12946,20220311,UCjKhRNi2m1VpKT0U3h7GbMA,@mbokmidut,id
0PMkFgp4CAE,True,True,2,Entertainment,315,133,20200330,UCVdzYZOZ6HQnC3kIetBFthA,@InfoIDTerbaru,id
0pmTAvpUDUE,True,True,2,People & Blogs,642,7166,20220721,UCEjYLWrcfRG38AeWAfbV7mg,@HepiBonsai01,id
0pn3f6LuP6g,True,True,2,Gaming,711,495,20211117,UCOCIO0rHr31Ih2YdEiGmDxQ,@RAMHAVINGFUN,id
0pNlvmWIqzk,True,True,2,Travel & Events,564,926,20220617,UCW70IXfA8W565Uli5WI5fug,@NusantaraJoss,id
0pNWOU7Kr0Q,True,True,2,Travel & Events,1923,534,20220426,UCvgIS2bbOpHxoULC-WH3eZQ,@edwarpemalang,id
0pO5BvZmGGU,True,True,1,Education,753,1054,20220331,UCA5LXwTENIdR2ePMXp12MtA,@RuangIlmiah,id
