videoid,auto,sub,nsub,categories,duration,view_count,upload_date,channel_id,uploader_id,language
9bWU4udkQrI,False,True,1,Education,190,1549,20230523,UCcFwPIdJhmmOArG2JZ4IGFQ,@san-shao,
9c02LTc5pRQ,False,True,1,Music,1189,28,20230501,UCLHSemdIeKej7Q-rkxIexmQ,@FM-eb3tj,
9c7iLcsAtAU,False,True,1,News & Politics,564,14001,20230209,UCcyq3Dtsa-EbuIfwViWbT4Q,@wanweitv,
9C7z9lCWvfY,False,True,1,Education,1609,1092,20200601,UC3m955XVDzqTI3_ji6eu67Q,@pastorli7534,
9CFOBWYb5sk,False,True,1,News & Politics,773,29996,20220401,UC6h4jewYerCnrOyb9GwXcug,@NewVision,
9CPkoT-oywE,False,True,1,Entertainment,149,217,20190222,UCAP-1XJkM5vjLU6sDPjxwEg,@wpaterson,
9d23kVkuUMs,False,True,1,Travel & Events,838,3,20220429,UCmELyx00ni74U-0s8yGFbPg,@isparkling6214,
_9D2LrZB82Y,False,True,1,Howto & Style,541,291,20220213,UCc0WaTSu9aq2wZoX-k_FzQw,@user-rv2pf4qi7v,
9D4zOTOzSc8,False,True,1,Education,335,1174,20230308,UC8gj5V4pdK3BSQSXwCsJ9iQ,@btcxiaolinzi,
9D-7WwWi6b8,False,True,1,Education,855,1615,20220116,UCmreSJkj5C2L3BpJsZ7ikvQ,@itlab.,
9DFegh6d86I,False,True,1,News & Politics,100,330,20230220,UC1TJ--b2Zt41onnzg90U4UQ,@user-hm2nx7vj9f,
9DHl5Jm22Fo,False,True,1,Education,1107,7979,20230922,UC0A6mt3rWgCHfJPcpFv6aWw,@qsdg999,
9DlP-ZsiWWM,False,True,1,Education,30,231,20210716,UCFvH-hGEKg2elZ7k-_5eQEg,@CAPublicHealth,
9dNF139ziPE,False,True,1,Education,440,17,20230418,UCRkZvkXegHMzMWg43IaDAOQ,@zyx-music7995,
9dnUGl1-_A8,False,True,1,Entertainment,529,108,20230511,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
9DPix9NGeh0,False,True,1,Travel & Events,2348,282,20231001,UCQrn7UzMTV6ELrU4H6rKzcA,@MemoryWalkCN,
9dqwqTwuwKM,False,True,1,Gaming,491,131,20220409,UCP1oLxMb7djPYLlGCmzWONw,@merlin9589,
9-DvQuVLwvw,False,True,1,Film & Animation,54,391,20230408,UC7l3camqMVUrWIzjUDLTCkw,@zacklin-ko4ru,
9dVXeT4ZM_E,False,True,1,Music,409,238,20200526,UCd1pSVgBGK_hhbJX32QxwGg,@YiukwongChung,
9dXCuTFJebU,False,True,1,Entertainment,1426,10,20230830,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
9eDoZI-xPak,False,True,1,News & Politics,314,14,20220814,UCzAcM-UVoLmJ3M4s1pCD_pA,@tippingpointnews7413,
9E-HIocHgVA,False,True,1,Entertainment,37,397,20230811,UC-HhGMadP8snZ8yBdWTqCRg,@zhishiyaowan,
9eJ8IerNyUA,False,True,1,Education,911,3493,20200122,UCZR-jQ0Tnpa28QVX-Hc7Xew,@suca,
9EnyHphri30,False,True,1,Entertainment,253,17,20190219,UCAP-1XJkM5vjLU6sDPjxwEg,@wpaterson,
9FbwXUs9WmU,False,True,1,People & Blogs,119,4240,20220301,UCtSwtiPhIeJR9GrdQYQ96ew,@neimengmumu,
9FLEmxAtiUE,False,True,1,Travel & Events,580,2650,20210407,UC2Y4jkotWgugZsCJWbNAfZQ,@wilang-explorer,
9FN-Rdjofnw,False,True,1,People & Blogs,518,29971,20201230,UC4jQe2g0qRuBY375Szw7tuQ,@futurewalker,
9fOkhbvaZXg,False,True,1,Howto & Style,255,25,20210912,UCai73VfkrC5yRBxZMpnlzYA,@OK-pw8sg,
9FOtGVZpYEU,False,True,1,Music,1320,61,20220714,UCLHSemdIeKej7Q-rkxIexmQ,@FM-eb3tj,
9fPASCGNF5U,False,True,1,Education,469,127,20200427,UCgzL6Ym5tIUP8N6WREhVwPA,@sawwanchan4601,
9g1Q92smax8,False,True,1,People & Blogs,551,3042,20210623,UCqDI-XqtZZO8ZILjLUdttxw,@AndyYew,
9G-2rm65z7w,False,True,1,Entertainment,657,3491,20201128,UCEz7lglryoM18d4_BVjGB_Q,@user-gz3nb2if7s,
9gbS0aoUxoI,False,True,1,Entertainment,664,8,20230324,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
9GFDVPaJqn4,False,True,1,Entertainment,557,4,20230507,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
9gHdeGygrBY,False,True,1,Entertainment,579,3,20230413,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
9gkFRo5XqSI,False,True,1,People & Blogs,87,2,20230305,UC4isFl6ehe0kiLXRW269G7w,@OneMinuteMovieReviews_,
9gMP4JWK6dE,False,True,1,People & Blogs,717,2595,20220607,UCb9LSg85fZUQyF_TH5qAXng,@jobs01,
9gvSmeu-JfI,False,True,1,Entertainment,885,4953,20230426,UCkTJGeA6_t2VH6amS_eq-WA,@officestorytime,
9h8V8_ylF98,False,True,1,Music,198,3731,20151214,UC7TKG7mCrJ95zOhWX2nZPgw,@hongyongmusic,
9HeHPxcqDRk,False,True,1,Travel & Events,514,3805,20230321,UCemsPfvqjGfIKxKWOUNs-NA,@we_are_tony_gill,
9_hHgz2a2_M,False,True,1,Science & Technology,122,1,20230824,UCG51Zki6BK-6leQ6zAMlc5w,@tobeconfirmed15,
9HiRBrObpE4,False,True,1,People & Blogs,751,73,20230519,UC8lOqivoCVxw1egipfdD_mg,@InvestmentPlayer,
9Hk4SsaGpN4,False,True,1,People & Blogs,417,1515,20210307,UCS6f79bKHQoYjD0sz4nOMog,@hightbiger,
9HKQJkmhEZ4,False,True,1,News & Politics,292,6648,20200508,UChmJFmQ1nZBseYQxnoQ1sGQ,@user-kx3yn5jy2v,
9hr4EEuI6fA,False,True,1,Film & Animation,8354,109,20231118,UCCKcpek-EbBVphs5TcQxjUg,@miaomiaostory,
9HW54fFajiE,False,True,1,Science & Technology,161,1906,20230820,UC96OvMh0Mb_3NmuE8Dpu7Gg,@gaojilingjuli,
9I49sdfEZm4,False,True,1,People & Blogs,275,488,20220326,UCk6-a3N2sejqJ2kOZRD7yIg,@tian5713,
9I9O06FUCqQ,False,True,1,People & Blogs,244,422,20201022,UCGVq_wBKQIu5QOVAP_RNSjA,@user-fd3dg3xq1k,
9iGGDfZwOyc,False,True,1,Entertainment,828,5,20230413,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
9il7hGEYIYk,False,True,1,Education,685,12941,20210613,UChjHWpmNm-3HbLFkQ3TPXaA,@betterleaf,
9Im7jFhnohg,False,True,1,Education,824,742,20201014,UCtRTNrm3Fdu1G5Psrg6xptA,@DengLaw,
9INjl2Abnis,False,True,1,Music,1090,52,20230907,UCLHSemdIeKej7Q-rkxIexmQ,@FM-eb3tj,
9ioG3KO3zcw,False,True,1,News & Politics,850,35315,20230319,UCmwvYKl7TPQx0vapr9_rBlA,@twgo817,
9i-OJzRTcME,False,True,1,Education,1439,21261,20221103,UC0A6mt3rWgCHfJPcpFv6aWw,@qsdg999,
9ix2HlozyQM,False,True,1,Music,295,13,20200616,UCLFQiYvLONau9QhYJDPfbIQ,@mariochan881,
9IY5DAlC9Ds,False,True,1,Pets & Animals,54,113,20210510,UCQEpab2Hgf7eJ4ZdOOGFaKA,@Lemontower,
9j3dfTVGIAc,False,True,1,Travel & Events,559,1153,20231110,UCs7elJEjfHfLUEZ7HUbUlUw,@wallsttv,
9J3HDq8k9bc,False,True,1,People & Blogs,538,6503,20230111,UCu5_gUouOSGxsAXVUvc1DZg,@SHUXIELENGZHISHI,
9j4p6GW9Eic,False,True,1,People & Blogs,839,849,20231015,UC8lOqivoCVxw1egipfdD_mg,@InvestmentPlayer,
9J7E5i2zfnE,False,True,1,Education,1654,3125,20230628,UChi_A1FIpTTnANBWgko3PoQ,@josephstorehouses,
9jaY1cFiljY,False,True,1,Entertainment,931,6,20230530,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
9JfgRy71ihs,False,True,1,Entertainment,40,55,20230406,UCQCnR4J4ihu3irBUxiRC82Q,@Earthday520,
9jR0iq1BJhs,False,True,1,Entertainment,716,4,20230702,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
_9JRnlgwjsc,False,True,1,Entertainment,905,647,20211108,UCeULuUZMB0ANfI4Bv99K64A,@user-vi8bp1ew2e,
9jsSvvwTlTg,False,True,1,Music,269,4122,20220212,UCssyQAvEgK2tbeP-tcpxgDw,@EverleafMusic,
9Jz0AUbhgcA,False,True,1,Science & Technology,316,5895,20221129,UC5i8PmrLzmPc9DTIV4Xgu7A,@nini9jiang,
9Kc3cesCxVs,False,True,1,Howto & Style,555,487,20230715,UCwNLV_55SKX76M7mGnzOAdQ,@24kBro,
9kcZM2Jwhf8,False,True,1,People & Blogs,50,148,20230708,UCZWPu9teoCRCy9w1lv8Hf9A,@GouWuRanger,
9kFX-kAK6Zc,False,True,1,Entertainment,781,24,20230409,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
9KIcGoeP6zs,False,True,1,Education,511,1250,20230603,UCUeZtvNNdeEuOgSFsskG19Q,@roneychannel,
9kJPEOmpihI,False,True,1,People & Blogs,574,1281,20230206,UCFcAVGp1GjNwa5y41VeQRNA,@William_NZ,
9KMGoW-7zlA,False,True,1,People & Blogs,32,96,20230401,UC4isFl6ehe0kiLXRW269G7w,@OneMinuteMovieReviews_,
9KQrBVy9ZqE,False,True,1,Howto & Style,200,41099,20210514,UCfgTIqakyi5NvCxC0mNnMjw,@CathyXuRealty,
9L4_SKn9VAg,False,True,1,Education,413,170,20210224,UCFzR_RtIWRR4VsCoFWlQ3Ww,@agnesjie4061,
9l9jIUlK-PY,False,True,1,Entertainment,2307,14,20230521,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
9LFbuN3v6fY,False,True,1,People & Blogs,938,301461,20210113,UCvw3zTgpuOwvpraGTaeAyFg,@zachou_seiyaku,
9lgs0L-_kn8,False,True,1,People & Blogs,386,668,20221001,UCj7YLFEt1qnmyzmZEjgYuXg,@Leeeee,
9LKJ8JdLtfI,False,True,1,Science & Technology,2405,68653,20210806,UC_5lJHgnMP_lb_VpIiXV0hQ,@kedaibiao,
9LVuQk5Ll0o,False,True,1,Entertainment,712,18,20230519,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
9LW3H07H8Zs,False,True,1,Education,708,875,20220203,UCYZlkrwGs5UuirfVKQSoavQ,@WorldsTop,
9LwU34Y9uoo,False,True,1,Howto & Style,264,715152,20211106,UCfgTIqakyi5NvCxC0mNnMjw,@CathyXuRealty,
9LWUIesmX4c,False,True,1,Entertainment,230,4,20190219,UCAP-1XJkM5vjLU6sDPjxwEg,@wpaterson,
9L-WXhyXN6Q,False,True,1,People & Blogs,994,3279,20230806,UC0A6mt3rWgCHfJPcpFv6aWw,@qsdg999,
9LZb3Cu7krk,False,True,1,People & Blogs,71,34,20230315,UC4isFl6ehe0kiLXRW269G7w,@OneMinuteMovieReviews_,
9LZVK0rw6ew,False,True,1,Entertainment,1181,12702,20230627,UCCerg0895HYBJauluk-vWwA,@hgfinance,
9mahnGvHn00,False,True,1,News & Politics,897,27186,20200526,UC4jQe2g0qRuBY375Szw7tuQ,@futurewalker,
9mf7TsppLrU,False,True,1,People & Blogs,289,105,20230909,UC8bJ-XZmiE4LKplqmlegpjA,@fmihk,
9m_FJjsNO8M,False,True,1,People & Blogs,534,244,20220828,UCNaL-rSBTNuQdflhxoh8Kow,@slowsoul7933,
9mhc0DDE5Vk,False,True,1,People & Blogs,107,34,20231101,UCIQ8Ij3zTjEKMhUOnPk6GPQ,@YeNiuErJianShenVlog,
9mmzcYH3qNY,False,True,1,Gaming,1221,45411,20220623,UC-bok3D94D4yAiUKzOCF3LQ,@DongYT,
9mYtpNJ8tpU,False,True,1,Entertainment,1437,4,20230529,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
9N1DQdIK9hs,False,True,1,Travel & Events,1009,953,20221109,UCt8u7fTl6IQqRzB9B_ZfX3A,@JennyTV1,
9N3x0MBtLM4,False,True,1,Education,734,2193,20210709,UCkxVyDFNe_Aa4NSKmwELm5g,@OniGe,
9n4ivpn2DAw,False,True,1,Entertainment,269,866,20210726,UCch71uM1HNf-aGQE2_EhuEw,@user-fs8wn6wf5k,
9NIN4NjyrEw,False,True,1,News & Politics,121,276,20230213,UC1TJ--b2Zt41onnzg90U4UQ,@user-hm2nx7vj9f,
_9nIP_RCu4I,False,True,1,Entertainment,507,41,20221027,UCEy6FarqZ5fQEJhwIQH1ENg,@CBCNews8,
9nMWv1UdFQ8,False,True,1,Entertainment,840,2,20230607,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
9NRN0ety3Rg,False,True,1,Sports,38,46,20220307,UCcZUPXIBZdSH4uhtRGYq-Hg,@hbw3585,
9nv4oUhqXB0,False,True,1,Gaming,237,1258,20210424,UCi1sESsjQwjo1Mpm02NhBmQ,@GAME-gq8fe,
9NWP88SCLtM,False,True,1,Entertainment,1508,0,20230804,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
9O73CVmBhq8,False,True,1,Education,844,14030,20210523,UChjHWpmNm-3HbLFkQ3TPXaA,@betterleaf,
9oCtV4xkgW0,False,True,1,Film & Animation,774,117,20220601,UCz7W0GJ2LmQsHDW3EgqxaTA,@aHuanTalk,
9oedJG6xvP4,False,True,1,Music,1005,103,20220803,UCLHSemdIeKej7Q-rkxIexmQ,@FM-eb3tj,
9_ojjYk2vkk,False,True,1,Education,225,581,20231108,UCBzrwQ5smgf2oZeyoIAFM_Q,@WisdomFinance168,
_9OVCrxt5dE,False,True,1,Gaming,577,26,20200816,UCrgxVRUqvIERfpDDNZhfe6g,@run1956,
9P7TWFhVdyk,False,True,1,Science & Technology,118,3132,20210901,UCUibD6mxTYh3PlGmiWad6FQ,@geek_park,
9Pdw8ppYpFE,False,True,1,News & Politics,1081,55306,20210120,UCG6ADYIl4GxaQib1HKIsRNg,@dakang,
9pkonRukBsA,False,True,1,People & Blogs,531,382,20210428,UC0xliY_82RtJcudgHEO7mlA,@user-lf9he4gi4l,
9pw5hltPTSg,False,True,1,Science & Technology,805,6064,20220225,UCf3uQhee5MhDDw-3YMcbWcQ,@user-fm7ew7sc9t,
9p_W9H3AOq4,False,True,1,People & Blogs,886,2883,20200601,UC4jQe2g0qRuBY375Szw7tuQ,@futurewalker,
9Q70_kLteq0,False,True,1,People & Blogs,782,138,20230510,UC9Kw534pIQd4C-YhvtHW2PA,@chinahistoryculture,
9QbR7LCaesY,False,True,1,People & Blogs,787,6618,20230208,UC0A6mt3rWgCHfJPcpFv6aWw,@qsdg999,
9qebRojccO4,False,True,1,People & Blogs,937,31927,20230131,UCDh9Cn9Cp0HCan6FNk3GZIQ,@mengxiangzhongshu,
9qeKufKmJtU,False,True,1,People & Blogs,595,1739,20211109,UCdNw7mP_LxEospk8o7OP_lQ,@hxlm,
9QFkBo7EMRw,False,True,1,Gaming,309,3940,20221121,UCJI6cYu7oMYdZNftUFG9JjA,@NalanGamer,
9qfY2-mPfQk,False,True,1,People & Blogs,959,59,20230929,UCOHc0W-o74XM-hfuUAZAZuw,@CATBTC,
9qiyE_tjJkQ,False,True,1,Education,609,3862,20210123,UCFzR_RtIWRR4VsCoFWlQ3Ww,@agnesjie4061,
9qRCMc9--mE,False,True,1,Howto & Style,184,1708,20210329,UCMUXSXuMb3xblkaZSpn60Tg,@nikko2037,
9QTOPgdwhPs,False,True,1,People & Blogs,814,1843,20200909,UC4jQe2g0qRuBY375Szw7tuQ,@futurewalker,
9QuzevkjsnU,False,True,1,Entertainment,847,0,20230616,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
9rorIuJovnI,False,True,1,Education,387,1396,20230121,UC8gj5V4pdK3BSQSXwCsJ9iQ,@btcxiaolinzi,
9rPFhG7VZnE,False,True,1,Gaming,210,644,20210731,UCnPUM-pgOGSwq75fbtmMIvg,@Subscribe666,
9Rs1mYggBmQ,False,True,1,People & Blogs,307,59,20230919,UC9Kw534pIQd4C-YhvtHW2PA,@chinahistoryculture,
9-RwMCafrz8,False,True,1,People & Blogs,36,1,20230320,UC4isFl6ehe0kiLXRW269G7w,@OneMinuteMovieReviews_,
9RzTHOxAGLg,False,True,1,Education,632,67568,20220309,UCH2wf1hOp5aPtncInRlejdA,@topchan1298,
9s0YlUVBwC4,False,True,1,Entertainment,622,18,20190223,UCAP-1XJkM5vjLU6sDPjxwEg,@wpaterson,
9sEawbyJ_CU,False,True,1,People & Blogs,491,827,20230113,UCu5_gUouOSGxsAXVUvc1DZg,@SHUXIELENGZHISHI,
9sflcaIaH3o,False,True,1,People & Blogs,416,489,20210930,UCuCEcB9kM1l4vB_uy0JMXpQ,@super-dna,
9SgM3ljaO4A,False,True,1,People & Blogs,803,157,20230827,UC1DtAN2uoP-GS5-r7gZBsog,@engineervic,
9SIjZBATZwM,False,True,1,Howto & Style,263,583,20220629,UCai73VfkrC5yRBxZMpnlzYA,@OK-pw8sg,
9SlpznCnqwM,False,True,1,Gaming,726,51692,20221210,UCBbIreHcc1qQppS-rPVUPoA,@DinoBrothersStudio,
9sn9woguwK0,False,True,1,News & Politics,544,8,20220913,UCNcudw-BxhoxEtUJmS17Nkw,@newsfromtheukrainianrear2901,
9SoRlR0yMBw,False,True,1,Entertainment,124,8,20190219,UCAP-1XJkM5vjLU6sDPjxwEg,@wpaterson,
9sRHQmYlPio,False,True,1,Autos & Vehicles,458,615,20221104,UCbbh8BhFB0u6cSMNJAn-hBg,@KKA7377-3786-FAD692-KKA3918,
9sTBYoySGys,False,True,1,Entertainment,683,5161,20210213,UC0A6mt3rWgCHfJPcpFv6aWw,@qsdg999,
9sWH-nrI02g,False,True,1,Gaming,461,483,20190113,UCrSS1ljvehJS8lTo6ahvrvg,@TrophyGUY,
9TBjNXUUA48,False,True,1,Science & Technology,585,11435,20231013,UCLfQQ5mgMmXySr9vBmQpjsA,@toby5906,
9TeQ3apdiLY,False,True,1,People & Blogs,179,17,20230314,UCGt_CPG38tJZMvrF0pocX4Q,@himalayaclip,
9tj2gA0_l5Y,False,True,1,Education,103,21,20230301,UC51fgEILD0L-Gh-kmq6_LWg,@HaoBaoKenny,
9TKT5eL74DI,False,True,1,People & Blogs,986,471,20221030,UClacb_1996lP8E64GI6hZdQ,@user-ih5si2th9p,
9tRCJ_ldwxo,False,True,1,Entertainment,431,32,20190225,UCAP-1XJkM5vjLU6sDPjxwEg,@wpaterson,
9TZy9mfqK9M,False,True,1,People & Blogs,1258,38,20221002,UCViIoflxU_dgjr3zU3PFRtw,@SecretLove01237,
_9U2hW2K180,False,True,1,Music,218,592080,20221021,UCpJSxn5cpzs4_0CMisQ-xKw,@WCYMusicStudio,
9u7oEOlPYoU,False,True,1,News & Politics,482,2627,20200917,UChmJFmQ1nZBseYQxnoQ1sGQ,@user-kx3yn5jy2v,
9UKLg_5ssvg,False,True,1,Education,1905,519,20230708,UCgzL6Ym5tIUP8N6WREhVwPA,@sawwanchan4601,
9Ul61t9j1nU,False,True,1,Music,247,151,20230418,UCWmy-zLJHv1fSZ_yokny4Bg,@nicemusic9857,
9ULwbFIFc-M,False,True,1,Science & Technology,208,5,20230707,UCC_YfHG2s4JG6vkBxp37FqA,@KnownLifeTV,
9urb3n_w7OM,False,True,1,Entertainment,934,31,20230531,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
9UsX4UC7aZw,False,True,1,News & Politics,58,2229,20230110,UC4-BearChfrQYRiXgXmp44Q,@JFT,
-9uU1CD11CQ,False,True,1,Entertainment,371,652,20220405,UCyktl7tQpokQf-NKNbbAOHg,@Lim74760,
9uzuUKU4ocw,False,True,1,Education,2526,2140,20230630,UChi_A1FIpTTnANBWgko3PoQ,@josephstorehouses,
9V0tFm5p-s8,False,True,1,Howto & Style,267,2672,20221023,UC_VtX6YxN40oID6T0pbv3Tw,@smart_life001,
9v3T5fqUe4g,False,True,1,Education,864,13029,20210711,UChjHWpmNm-3HbLFkQ3TPXaA,@betterleaf,
9VdNG5RkYms,False,True,1,Education,574,187,20230411,UC5KSXW540BDT_HFavV41bCQ,@knowledgekey878,
9vNcHPAbdfY,False,True,1,News & Politics,550,6828,20200807,UChmJFmQ1nZBseYQxnoQ1sGQ,@user-kx3yn5jy2v,
9vuwyEWr5A4,False,True,1,Education,684,827,20220904,UCgIrCScX4r7lDW-fQCZ8ebg,@MereVariation,
9vyyc18ADtI,False,True,1,Entertainment,1021,507,20220320,UCeULuUZMB0ANfI4Bv99K64A,@user-vi8bp1ew2e,
9WCfrci36oM,False,True,1,Travel & Events,245,53,20230305,UCcPcCNnZkFBiPzCMoYNGfug,@Truexplorer,
9WPxvaUxTos,False,True,1,Music,221,1066,20210520,UCfGm1_6Bm0Mn2XmpzwTM2PA,@leedorflive4593,
9WscCJ8lS54,False,True,1,Gaming,558,57,20220517,UCH0yOO6iS7w0acZnVYpDH3g,@qsseal,
9_Ww2J-6Q30,False,True,1,Education,622,112145,20211010,UCH2wf1hOp5aPtncInRlejdA,@topchan1298,
9wxbNGf1nlc,False,True,1,Entertainment,494,8,20230402,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
9X3lpJVqpqg,False,True,1,News & Politics,264,982,20221019,UCzAcM-UVoLmJ3M4s1pCD_pA,@tippingpointnews7413,
9X8d9omeHPU,False,True,1,People & Blogs,519,9243,20201211,UC4E7AK34EuBxUHR8FFE3FlA,@JUZITALK,
9X-en29JF9Y,False,True,1,Education,895,3358,20231029,UCQ2f3dSZUaED3Wnn2ael0CQ,@user-oq5eo3rp3s,
9xGjz34ubEg,False,True,1,Entertainment,777,17,20230902,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
9XGTVUJFn2g,False,True,1,Entertainment,448,3,20230615,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
9xnbVy9XuXQ,False,True,1,Education,642,25660,20221017,UCH2wf1hOp5aPtncInRlejdA,@topchan1298,
9XnlcbKIo6M,False,True,1,Entertainment,159,61,20190218,UCAP-1XJkM5vjLU6sDPjxwEg,@wpaterson,
9xO_26zG_9o,False,True,1,Entertainment,509,11,20230710,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
9xqSOuPiNvE,False,True,1,News & Politics,609,13693,20200505,UC4jQe2g0qRuBY375Szw7tuQ,@futurewalker,
_9xzaMrfMsg,False,True,1,Travel & Events,869,2846,20230531,UCPRqg6mlD310hDxLjuYfZEw,@Patrick.Z.Channel,
9Xzf7qD6D4k,False,True,1,Gaming,937,74414,20230518,UCZlKAsQ4qQL9tBFq6R1EhIA,@smps90290,
9y5KBrNhtMY,False,True,1,Music,1509,124,20230716,UCLHSemdIeKej7Q-rkxIexmQ,@FM-eb3tj,
9ycSVoZ6UAw,False,True,1,Education,57,729,20220714,UCXG_HBlBEtx2-wIcfRj1iQA,@manyameditation,
9YGDo4vhbO0,False,True,1,Education,877,5102,20210814,UCkxVyDFNe_Aa4NSKmwELm5g,@OniGe,
9YhFvXmsiN4,False,True,1,Music,1324,368,20200514,UC8WdgP7jhe8iZnyP0iwlVvA,@AnYiPapa,
9yJ90M7-46k,False,True,1,Music,1724,118,20220612,UCLHSemdIeKej7Q-rkxIexmQ,@FM-eb3tj,
9yrx1bWcF1w,False,True,1,Music,1117,81,20230310,UCLHSemdIeKej7Q-rkxIexmQ,@FM-eb3tj,
9ySPuu0YAOQ,False,True,1,Entertainment,302,47,20190220,UCAP-1XJkM5vjLU6sDPjxwEg,@wpaterson,
9YXmXJDGKX8,False,True,1,Autos & Vehicles,17,664,20230331,UCbbh8BhFB0u6cSMNJAn-hBg,@KKA7377-3786-FAD692-KKA3918,
9YZ_pyiFdls,False,True,1,Science & Technology,475,2471,20221020,UC5j8-I5Y4lWo4KTa4_0Kx5A,@txthinking,
9z5mSN_QAmE,False,True,1,Education,679,37149,20221005,UCH2wf1hOp5aPtncInRlejdA,@topchan1298,
9ZiJ_AXKcXE,False,True,1,Film & Animation,103,5496,20231028,UCaftLwmM6KLuvjr_z0JtHFA,@TransGlobalTV,
9ZjEUzlM_JQ,False,True,1,Travel & Events,73,22,20191003,UCqm1lnlHLLNuzyXmKfzFi2w,@user-bw2kh8nl4b,
9znliH-pXSI,False,True,1,Education,747,30580,20220908,UCCerg0895HYBJauluk-vWwA,@hgfinance,
9Zt-NoJzuNU,False,True,1,News & Politics,1767,299,20210815,UCR8M2Uim18wn-VNxO2HcgNQ,@deanwong998,
9ZwOBnPhhQs,False,True,1,People & Blogs,160,125,20230421,UCcmRQCMC_BV_JgJPLQtODaQ,@besttravelholiday,
9zwShfsm6b8,False,True,1,Howto & Style,592,6420,20230215,UCOYBFNs1FSFizeaD0eup3Qg,@user-ht5iq3ln4u,
9zX8s7Dxb44,False,True,1,People & Blogs,981,966,20220706,UCVJVYGiZmdU0gA1Xd-X458g,@yifaninvest,
A01l1jur_mk,False,True,1,Music,1166,119,20230809,UCLHSemdIeKej7Q-rkxIexmQ,@FM-eb3tj,
a02AQPuXMYM,False,True,1,Music,1666,55,20230903,UCLHSemdIeKej7Q-rkxIexmQ,@FM-eb3tj,
a07dTQVUv8A,False,True,1,Music,1594,186,20210805,UCLHSemdIeKej7Q-rkxIexmQ,@FM-eb3tj,
A08BUOVL9gg,False,True,1,Travel & Events,360,549,20210322,UCf-13_kO1UlYXpXjFYzy6Dw,@user-ml7wx2ko5f,
-A0baJGaqRA,False,True,1,Entertainment,873,5,20230726,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
A0Enyn70jKU,False,True,1,People & Blogs,673,9578,20190318,UCjW4FpE3YqNQtdtxROL-GSQ,@josan-tech,
a0FgoPBdd8w,False,True,1,Music,240,2832,20220115,UCAQlBtMfkPWLzFrCN-59g5g,@Ahan11,
A0gP9zjMP3Y,False,True,1,Education,358,742,20220310,UCsagsp6owiwzBO-Bmdhnm9w,@WQERFM96.7,
A0jXr7eZ3z8,False,True,1,Music,1086,40,20221222,UCLHSemdIeKej7Q-rkxIexmQ,@FM-eb3tj,
a0LbycYBmoo,False,True,1,Entertainment,59,5252,20220407,UC5yby4AV0e7B2SneV4qxNog,@calvin59955,
A0LFQNXTkKQ,False,True,1,Entertainment,393,551133,20220202,UC1m-7IJA7tB00k4Me-qFFdw,@JustininTaiwan,
A0mis2xopNo,False,True,1,People & Blogs,794,27,20230808,UC8lOqivoCVxw1egipfdD_mg,@InvestmentPlayer,
A0R-GhjRD4M,False,True,1,Gaming,98,1954,20220201,UCYZilyZC1y1tqo_xlZu5Fgw,@damow-128,
a0xLyPZ-aYY,False,True,1,People & Blogs,116,13,20230529,UCMgsrr7ihjhAxfxFPgomKKg,@Quickpopularizationofscience,
A10eoPIbZGM,False,True,1,Film & Animation,100,10,20190614,UCmYs4ztEgAODOrFNhbH6dfg,@user-xc8db9lm4x,
a1a_l8ARLOc,False,True,1,Education,631,8387,20220112,UCH2wf1hOp5aPtncInRlejdA,@topchan1298,
a1cW91n6fvw,False,True,1,Education,1397,18962,20210213,UCPhNLu5UDcmPUFaJsknPpjg,@user-ps2ql3we6r,
A-1gXh0fSrU,False,True,1,Howto & Style,193,4611,20211209,UCfgTIqakyi5NvCxC0mNnMjw,@CathyXuRealty,
A1Vcrmh7mXg,False,True,1,Travel & Events,76,6,20231101,UC6mBKOaVmXkLndNmBsINSHg,@user-vj2uo9hb1u,
a23WVY4mlZc,False,True,1,Science & Technology,77,17,20230324,UCkG8ROtb6aVAeiLyRodQvYw,@fly773,
